title,soldprice,solddate,link
19/20 Panini Mosaic ZION WILLIAMSON Rookie RC New Orleans Pelicans #209 Star!! ,32.52,"Sold  Feb 21, 2021",https://www.ebay.com/itm/19-20-Panini-Mosaic-ZION-WILLIAMSON-Rookie-RC-New-Orleans-Pelicans-209-Star/124576843501?hash=item1d015bc6ed:g:8pgAAOSwlKlgLFJC
New ListingZION WILLIAMSON 2019 Panini Prizm RC Rookie #248 PSA 10 Gem Mint,640.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/ZION-WILLIAMSON-2019-Panini-Prizm-RC-Rookie-248-PSA-10-Gem-Mint/393146064449?hash=item5b8954de41:g:m4cAAOSwjxRgMrft
19/20 Panini Chronicles ZION WILLIAMSON Luminance Rookie RC New Orleans Pelicans,20.62,"Sold  Feb 21, 2021",https://www.ebay.com/itm/19-20-Panini-Chronicles-ZION-WILLIAMSON-Luminance-Rookie-RC-New-Orleans-Pelicans/124576842043?hash=item1d015bc13b:g:wmoAAOSwYmVgLFH7
2019-20 Panini Prizm Silver Zion Williamson #248 BGS 9 Rookie W/ 3x9.5 Sub Rare!,999.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-Zion-Williamson-248-BGS-9-Rookie-W-3x9-5-Sub-Rare/174638392493?hash=item28a94264ad:g:pvoAAOSw2-ZgKa6g
Zion Williamson 2019-20 Panini Prizm #248 Rookie Card Pelicans RC PSA Mint Sharp,182.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-2019-20-Panini-Prizm-248-Rookie-Card-Pelicans-RC-PSA-Mint-Sharp/363293698720?hash=item5495fdeaa0:g:RpMAAOSwEm1gKa3f
2019 Select Zion Williamson Premier Level Rookie PSA 10 #199 Pelicans,635.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-Select-Zion-Williamson-Premier-Level-Rookie-PSA-10-199-Pelicans/164703894863?hash=item26591dfd4f:g:0roAAOSwIGhgKa24
New ListingZion Williamson Rookie Card PSA 10 GEM 2019-20 Panini Prizm #248 RC Pelicans,615.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-Rookie-Card-PSA-10-GEM-2019-20-Panini-Prizm-248-RC-Pelicans/333897443260?hash=item4dbdd6a7bc:g:pd4AAOSwXQJgMtkN
Zion Williamson 2019-2020 Chronicles Panini Threads New Orleans Pelicans Rookie,5.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-2019-2020-Chronicles-Panini-Threads-New-Orleans-Pelicans-Rookie/402692746833?hash=item5dc25bae51:g:1UEAAOSwrg5gKa2i
🔥2019-20 Panini NBA Hoops Rookie RC #258 Zion Williamson RC PSA 9 MINT🔥,49.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-NBA-Hoops-Rookie-RC-258-Zion-Williamson-RC-PSA-9-MINT/284166263778?hash=item4229a113e2:g:y5EAAOSwCuBgFN9m
New ListingZion Williamson 2019/20 Panini Chronicles Prestige Rookie No.60,4.75,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-2019-20-Panini-Chronicles-Prestige-Rookie-No-60/133671189262?hash=item1f1f6c7b0e:g:UXIAAOSwOnVgMSS6
