title,soldprice,solddate,link
2019 Panini Mosaic Zion Williamson  RC Rookie #209 PSA 9,65.03,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-Panini-Mosaic-Zion-Williamson-RC-Rookie-209-PSA-9/393139592650?hash=item5b88f21dca:g:2V4AAOSwR5lgLs2e
Zion Williamson 2019 Panini NBA Hoops premium get out the way rookie -- Pelicans,20.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-2019-Panini-NBA-Hoops-premium-get-out-the-way-rookie-Pelicans/203274445195?hash=item2f5419e18b:g:BOIAAOSwEbhgIyBS
New Listing2019 Donruss Optic the Rookies Holo prizm Zion Williamson #1 PSA 10 GEM MINT,599.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-Donruss-Optic-the-Rookies-Holo-prizm-Zion-Williamson-1-PSA-10-GEM-MINT/393144887892?hash=item5b8942ea54:g:aXoAAOSwzQlf-1j2
ZION WILLIAMSOM - RARE - ACEO ROOKIE CARD DRAFT 2019,1.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/ZION-WILLIAMSOM-RARE-ACEO-ROOKIE-CARD-DRAFT-2019/174638236861?hash=item28a94004bd:g:so8AAOSw9BBf8nxG
ZION WILLIAMSOM - RARE - ACEO  HIGH SCHOOL ROOKIE CARD,3.25,"Sold  Feb 21, 2021",https://www.ebay.com/itm/ZION-WILLIAMSOM-RARE-ACEO-HIGH-SCHOOL-ROOKIE-CARD/174638236390?hash=item28a94002e6:g:skQAAOSwUAlf8nPC
2019-20 Mosaic Zion Williamson Rookie Card RC #209 SGC 9.5 MINT+  Invest!,57.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Mosaic-Zion-Williamson-Rookie-Card-RC-209-SGC-9-5-MINT-Invest/233898749062?hash=item367573ac86:g:S2oAAOSwkwFgLChv
3DAYAuc.! Zion Williamson! GRADED 10! 2019 Hoops Premium Stock ROOKIE Card #258,27.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/3DAYAuc-Zion-Williamson-GRADED-10-2019-Hoops-Premium-Stock-ROOKIE-Card-258/233901061939?hash=item367596f733:g:fRcAAOSwMTdgLshE
2019-20 ZION WILLIAMSON NBA Hoops Premium Stock Tribute #296 Rookie RC,15.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-ZION-WILLIAMSON-NBA-Hoops-Premium-Stock-Tribute-296-Rookie-RC/324486539598?hash=item4b8ce7a94e:g:byQAAOSw2XJgKYO-
2019-20 Panini Mosaic Zion Williamson Rookie NBA Debut Silver Wave Prizm #269 RC,75.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-Mosaic-Zion-Williamson-Rookie-NBA-Debut-Silver-Wave-Prizm-269-RC/224352283516?hash=item343c702b7c:g:MTUAAOSwKptgKWm8
Zion Williamson 2020 Hoops Premium Stock RC Rookie SILVER LASER PRIZM,15.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-2020-Hoops-Premium-Stock-RC-Rookie-SILVER-LASER-PRIZM/265049643415?hash=item3db6309997:g:4SEAAOSw8ZFgJY44
New ListingZion Williamson 2019-20 NBA Hoops Premium Stock Silver Base Tribute 296 Rookie,5.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-2019-20-NBA-Hoops-Premium-Stock-Silver-Base-Tribute-296-Rookie/184674992009?hash=item2aff7cbf89:g:ME8AAOSwHtxgMrI7
🔥🔥 Massive Zion Williamson And Ja Morant  Rookie Card Lot. 2019 Nba Hoops 🔥🔥,150.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Massive-Zion-Williamson-And-Ja-Morant-Rookie-Card-Lot-2019-Nba-Hoops/284183266433?hash=item422aa48481:g:fMkAAOSwEiNgKBiQ
New Listing2019-20 NBA Hoops Premium Stock RARE Variation Zion Williamson RC #258 Rookie ,30.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-NBA-Hoops-Premium-Stock-RARE-Variation-Zion-Williamson-RC-258-Rookie/184674978617?hash=item2aff7c8b39:g:Uj0AAOSw2QlgMrAY
2019-20 Panini Mosaic Zion Williamson Base # 209 - Pelicans Rookie RC 🔥,32.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-Mosaic-Zion-Williamson-Base-209-Pelicans-Rookie-RC/133665028030?hash=item1f1f0e77be:g:eMgAAOSwmWhgKX~S
2019-20 Panini Donruss Optic My House Zion Williamson #15 PSA 9 Rookie,51.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-Donruss-Optic-My-House-Zion-Williamson-15-PSA-9-Rookie/402692564596?hash=item5dc258e674:g:bhYAAOSwpNhgBlRU
Zion Williamson Playbook Rookie Card 2020     New Orleans Pelicans ,3.25,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-Playbook-Rookie-Card-2020-New-Orleans-Pelicans/353388163643?hash=item524793723b:g:sqwAAOSwJTNgEftu
2019-20 Panini Chronicles XR Zion Williamson Rookie #271 Pelicans RC,6.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-Chronicles-XR-Zion-Williamson-Rookie-271-Pelicans-RC/284184427586?hash=item422ab63c42:g:ca0AAOSwlztgKXyd
2019-20 Panini Chronicles XR Zion Williamson Rookie #271 Pelicans RC,6.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-Chronicles-XR-Zion-Williamson-Rookie-271-Pelicans-RC/284184423140?hash=item422ab62ae4:g:6XAAAOSwKoFgKXt2
2019-20 Mosaic Zion Williamson NBA Debut Rookie Card RC Pelicans #269 🔥📈🔥!!!,6.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Mosaic-Zion-Williamson-NBA-Debut-Rookie-Card-RC-Pelicans-269/284184420924?hash=item422ab6223c:g:itMAAOSwqNBgKXs1
2019-20 Mosaic Zion Williamson NBA Debut Rookie Card RC Pelicans #269 🔥📈🔥!!!,5.75,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Mosaic-Zion-Williamson-NBA-Debut-Rookie-Card-RC-Pelicans-269/284184419871?hash=item422ab61e1f:g:2vwAAOSwDL1gKXrU
